latitude,longitude,population
18.82464,95.22216,135308
13.18087,32.73999,135281
35.79154,-78.78112,135234
12.95629,78.27543,135218
33.27333,35.19389,135204
8.56667,16.08333,135167
33.87029,-117.92534,135161
-7.16378,-78.50027,135000
17.64944,95.45705,134947
37.54,127.20556,134902
-2.53371,140.71813,134895
52.29242,20.93531,134854
22.05697,78.93958,134847
12.52145,76.89527,134845
4.74639,-75.91167,134827
19.75938,-72.19815,134815
-4.12891,104.16695,134759
33.35608,6.86319,134699
35.48889,139.38861,134671
36.51543,-4.88583,134623
51.69917,5.30417,134520
14.76011,121.19993,134432
18.51413,-88.30381,134412
18.88584,-96.93125,134403
20.95773,-97.40798,134394
30.75545,20.22625,134358
44.6333,41.9444,134345
14.6982,121.1236,134327
52.22904,21.01644,134306
42.60003,-5.57032,134305
35.23333,137.1,134246
7.91283,4.66741,134240
18.50959,-72.63147,134190
-6.9375,109.1325,134188
6.32485,8.11368,134102
51.50949,-0.59541,134072
42.47754,-83.0277,134056
25.58474,100.21229,134040
23.23241,87.0716,133966
40.07806,29.51333,133959
43.10806,141.55056,133953
21.59422,105.84817,133877
-8.112,115.08818,133784
49.79391,9.95121,133731
-26.1844,27.70203,133654
25.69003,85.20954,133606
56.90528,59.94361,133600
27.13253,81.96897,133583
40.47111,71.72472,133490
23.25397,69.66928,133459
-39.81422,-73.24589,133419
13.82908,77.4924,133298
44.69825,10.63125,133296
4.74159,7.08488,133271
27.01043,84.87735,133238
10.24472,123.84944,133148
7.06205,38.47635,133097
0.35171,-78.12233,132977
36.52977,-87.35945,132929
29.71667,113.88333,132891
34.50065,135.60211,132873
34.86667,138.26667,132859
34.88444,135.22694,132858
25.56892,91.88313,132842
36.96667,46.10961,132819
43.91333,42.72083,132771
52.3025,4.68889,132734
7.75624,-8.8179,132728
10.7744,76.65625,132728
32.68,109.01722,132654
-8.0983,112.1681,132416
23.10861,-82.37778,132351
34.87833,-1.315,132341
35.41667,136.86667,132241
14.83472,-91.51806,132230
54.21386,49.61838,132226
48,122.71667,132224
-22.92389,-45.46167,132218
7.8275,123.4782,132094
43.17126,-79.24267,131989
33.03333,130.45,131974
22.77547,73.61488,131913
36.41819,54.97628,131889
39.04194,106.39583,131880
15.08262,120.66288,131818
11.6956,-70.19957,131784
35.86667,140.01667,131771
26.5741,74.86685,131749
34.7381,135.57442,131727
25.0319,102.638,131696
-3.4109,114.8642,131449
45.76667,4.88333,131445
37.25004,55.16721,131416
23.6164,87.13061,131261
-27.56056,151.95386,131258
23.43077,115.82991,131238
27.20245,60.68476,131232
33.19762,-96.61527,131117
22.9359,97.7498,131016
28.63098,79.80338,131008
31.73333,131.06667,130994
54.0105,38.2846,130982
45.15,26.83333,130954
-29.83333,-51.15,130937
34.56667,135.55,130855
52.1229,26.0951,130777
26.10119,74.32028,130777
31.21592,107.50092,130749
36.36994,37.51788,130745
45.35,126.28333,130710
36.31667,139.2,130692
25.65384,-100.37758,130646
30.14453,74.19552,130603
50.31818,19.2374,130601
55.93333,23.31667,130587
30.81571,75.17419,130549
47.57119,34.39637,130500
59.96567,30.31154,130455
29.26778,120.22528,130387
11.38321,-72.24321,130348
1.61438,-75.60623,130337
32.22111,35.25444,130326
22.87932,116.07318,130298
4.30079,-74.80754,130289
-33.04752,-71.44249,130263
31.03595,121.2146,130218
15.75971,-86.78221,130218
-26.48611,-49.06667,130130
13.56907,33.56718,130122
11.97444,-86.09417,130113
35.73734,0.55599,130094
19.05222,-104.31583,130035
35.93115,0.08918,130000
55.7,37.5,130000
27.03766,14.42832,130000
27.82511,99.70779,130000
48.94832,38.49166,130000
50.13717,18.96641,130000
24.90504,84.18289,129938
39.49944,106.71167,129922
2.9845,99.6158,129911
35.82333,128.73778,129903
26.20341,-98.23001,129877
3.11383,43.6498,129839
41.30815,-72.92816,129779
32.58339,73.48431,129733
40.08444,65.37917,129725
40.31389,36.55444,129702
42.58031,-83.0302,129699
4.25671,18.41583,129655
26.50167,83.77936,129570
34.71378,135.62033,129521
40.69161,-112.00105,129480
45.40008,-71.89908,129447
31.94932,5.32502,129402
41.76337,12.33078,129362
36.56556,128.725,129319
-16.15639,33.58667,129316
-27.36679,-70.3314,129280
-2.9925,120.19694,129273
34.00071,-81.03481,129272
35.16813,-2.93352,129260
30.42039,31.56223,129211
10.24247,-66.85723,129182
32.32556,50.86444,129153
49.03451,12.11923,129151
34.82691,135.47057,129127
26.40238,112.85908,129116
13.33467,74.74617,129113
-12.46113,130.84185,129062
10.9465,123.288,129053
55.61667,37.76667,129000
16.73176,-92.64126,128996
32.02379,34.75185,128979
22.70817,89.07185,128918
10.17389,-67.54194,128875
-22.3677,-46.94552,128865
31.13159,33.79844,128855
35.93062,36.63393,128840
36.80752,43.03831,128776
39.63689,22.41761,128758
51.86568,-2.2431,128721
50.09833,45.41601,128626
65.01236,25.46816,128618
13.00715,76.0962,128531
52.2,0.11667,128488
56.11095,47.47755,128468
47.24878,6.01815,128426
36.15281,5.69016,128351
22.71861,88.37806,128346
29.96974,40.20641,128332
7.66667,36.83333,128306
14.2459,32.9891,128297
-6.09889,106.63806,128275
47.68333,17.63512,128265
26.33826,31.89161,128250
20.34333,-77.11667,128188
20.39324,78.13201,128175
22.93218,88.41859,128172
54.91578,37.41114,128158
31.20892,16.58866,128123
32.08227,34.81065,128095
35.80472,139.60194,128058
18.98878,73.11013,128046
55.61667,37.68333,128000
55.76667,37.83333,128000
31.11712,-97.7278,127921
2.0442,102.5689,127897
5.83739,-5.35723,127867
-7.13972,110.405,127812
30.9525,118.75528,127758
22.74252,88.37326,127751
-33.33578,-60.22523,127742
59.85882,17.63889,127734
35.01667,135.96667,127680
50.67211,17.92533,127676
-33.64651,19.44852,127597
54.1522,19.40884,127558
34.83033,0.15171,127497
24.45771,89.70802,127481
-13.85875,-40.08512,127475
52.54682,19.70638,127474
39.04833,-95.67804,127473
50.77141,16.28432,127431
7.70286,27.9953,127384
-25.05194,33.64417,127366
27.54944,109.95917,127322
5.78917,7.83829,127300
8.4939,8.51532,127236
19.24997,-103.72714,127235
31.76667,104.71667,127225
25.46263,68.71923,127202
9.14011,99.33311,127201
12.19732,-86.09706,127153
2.77391,27.61603,127076
21.92972,-79.4425,127069
14.4775,78.82353,127010
26.8024,84.49873,127008
41.01667,70.14361,126957
21.33489,95.08438,126938
55.575,42.0426,126931
32.32426,74.34974,126924
-6.3591,106.2494,126910
27.59621,78.05237,126882
-7.70583,110.60639,126831
43.2509,46.58766,126829
56.092,54.2661,126805
40.35,-3.7,126802
27.89642,102.26341,126787
36.52978,-6.29465,126766
30.34104,73.38664,126706
22.7984,114.46716,126701
30.55083,73.39083,126700
34.17056,-118.83759,126683
29.99866,73.2536,126617
36.40265,138.28161,126606
5.71434,-72.93391,126551
34.0239,-118.17202,126496
24.69055,78.41888,126475
41.67719,26.55597,126470
-7.54595,112.23307,126465
49.31637,-122.85263,126456
-10.68333,35.65,126449
13.13671,78.12917,126441
46.80326,-71.17793,126396
12.62937,-87.13105,126387
27.05,14.4,126386
-25.34682,-57.60647,126377
31.18013,115.02213,126366
42.00833,-91.64407,126326
31.287,34.25952,126305
-23.59167,-48.05306,126243
-18.57889,-46.51806,126234
-7.1026,107.7641,126181
40.41317,-3.68307,126058
-2.12914,106.11377,125933
23.03845,116.28988,125919
38.8814,-94.81913,125872
12.87412,11.0399,125817
40.09294,65.3712,125800
18.19331,-73.74601,125799
40.67545,14.79328,125797
51.65531,-0.39602,125707
34.80222,117.11167,125667
35.27401,59.21949,125633
25.76374,68.66098,125598
32.33326,35.75279,125557
-0.87956,131.26104,125535
6.50306,124.84694,125502
26.33583,127.80139,125483
-37.46973,-72.35366,125430
23.19346,116.61219,125427
54.5081,30.4172,125347
36.93833,114.50583,125132
49.88307,-119.48568,125109
-22.95194,-46.54194,125096
7.17826,2.0667,125092
33.27945,131.49751,125065
55.62047,37.49338,125000
12.1084,-68.93354,125000
47.76314,27.92932,125000
24.07184,75.06986,124988
40.66399,-74.2107,124969
-6.83778,107.47278,124946
30.50802,105.57332,124924
19.9855,-102.28387,124916
21.46015,80.19203,124897
19.35985,-99.35016,124846
35.57691,53.39205,124826
31.54933,-97.14667,124805
48.86667,37.61667,124800
41.76371,-72.68509,124775
19.30099,-70.25259,124763
44.8,126.53333,124736
13.67694,-89.27972,124694
27.52948,68.7617,124602
34.50896,135.7929,124521
-1.67098,-78.64712,124478
53.28245,69.39692,124444
36.33023,-119.29206,124442
52.73679,15.22878,124430
-5.09417,-42.83667,124427
29.65163,-82.32483,124354
16.97333,7.99111,124324
52.29185,21.04845,124316
25.128,113.35041,124268
34.26945,-118.78148,124237
-25.5302,-49.20836,124224
38.4329,45.7749,124191
9.45296,77.55335,124168
47.90289,1.90389,124149
36.19278,117.65694,124108
-25.66756,27.24208,124064
52.9729,63.11677,124000
-22.4167,-42.97822,123979
49.11911,6.17269,123914
41.06667,122.95,123843
27.03333,88.26667,123797
46.55861,131.42444,123791
18.61501,-68.70798,123787
-23.90449,29.46885,123749
16.91867,97.37001,123727
47.54157,19.04501,123723
-26.71667,27.1,123669
-7.3257,108.3534,123637
-8.1335,113.2248,123626
36.46214,7.42608,123590
14.83413,120.73271,123531
30.67995,76.72211,123484
-29.75472,-57.08833,123480
14.02775,100.75603,123382
24.17097,72.43821,123294
-6.32639,108.32,123263
-17.89,31.1475,123250
36.74871,3.19249,123246
6.13193,-5.9506,123184
-16.44972,-39.06472,123173
23.16244,114.27342,123144
52.42452,10.7815,123064
33.96047,133.30522,123059
43.72145,127.33401,123018
55.6254,37.65032,123000
37.28287,-5.92088,122943
-6.7559,111.038,122785
22.63341,88.42286,122719
-12.13556,-38.41917,122688
30.39213,47.70175,122676
41.05343,-73.53873,122643
27.39433,80.1311,122635
30.45,114.8,122563
15.23844,104.84866,122533
23.33062,86.36303,122533
35.37472,139.9225,122524
-28.10391,26.86593,122502
-25.63473,27.78022,122497
40.982,28.6399,122452
51.61379,7.19738,122438
-27.64528,-48.66778,122423
29.71667,112.4,122411
36.81667,117.81667,122402
39.81121,98.28618,122396
50.84833,5.68889,122378
42.97839,-78.79976,122366
47.61038,-122.20068,122363
10.36004,106.35996,122310
40.97801,27.50852,122287
57.048,9.9187,122219
-21.22583,-43.77361,122211
29.8,72.86667,122199
14.48139,-90.53167,122194
27.47989,94.90837,122155
51.53443,9.93228,122149
37.97798,-122.03107,122067
25.98731,-80.23227,122041
41.32306,19.44139,122034
25.65716,-100.40268,122009
55.75,37.55,122000
55.72393,37.81952,122000
31.0306,61.4949,121989
28.14327,77.32698,121965
32.58333,131.66667,121949
17.05439,79.26707,121826
41.64228,41.63392,121806
41.54211,2.4445,121722
22.82449,88.33841,121662
46.94809,7.44744,121631
22.69021,73.56299,121610
58.97005,5.73332,121610
-0.2159,100.6334,121572
35.21667,138.61667,121515
13.32231,75.774,121484
51.72371,75.32287,121470
19.39694,-99.27667,121470
14.6,121.0333,121430
35.94111,139.85806,121411
41.55032,-8.42005,121394
47.13333,129.27426,121367
18.85101,-97.10084,121348
21.9,83.4,121278
41.13815,-73.54346,121230
40.84472,69.59833,121207
-1.5,33.8,121119
26.27119,-80.2706,121096
-29.95111,-51.09389,121084
34.86877,138.31952,121057
32.08361,23.97639,121052
55.65608,37.56846,121000
43.96667,116.03333,120965
15.17126,77.36565,120964
8.43333,99.96667,120836
49.13995,9.22054,120733
48.76508,11.42372,120658
30.22409,-92.01984,120623
34.81667,137.4,120537
40.45361,124.07167,120514
-12.54982,28.24071,120500
48.39841,9.99155,120451
3.3213,101.5767,120447
37.18111,33.215,120399
43.3601,-80.31269,120372
52.64817,19.0678,120339
-25.3386,-57.52167,120167
47.5183,19.10789,120148
43.1122,12.38878,120137
26.47249,76.71744,120115
41.40237,2.15641,120087
32.77657,-79.93092,120083
34.14685,73.21449,120000
33.37889,35.48389,120000
55.80672,38.96178,120000
-7.59939,112.8186,120000
33.80813,10.99228,120000
53.88333,27.45,120000
27.07015,-109.44391,120000
55.63711,37.38115,120000
51.52392,6.9285,119909
-7.11389,-34.97806,119893
-23.85972,35.34722,119868
52.51667,13.28333,119857
35.6781,10.09633,119794
31.33333,73.43333,119785
41.45152,2.2081,119717
52.15833,4.49306,119713
46.34515,-72.5477,119693
53.48462,10.22904,119665
45.58005,9.27246,119618
7.38333,4.26667,119529
14.21567,120.97137,119475
-1.02863,-79.46352,119436
37.91631,28.32225,119370
2.2499,32.89985,119323
-24.71361,-53.74306,119313
48.88436,8.69892,119313
51.81,4.67361,119260
-22.29639,-48.55778,119206
50.10061,8.76647,119192
26.22152,84.35879,119181
32.95373,-96.89028,119097
33.00103,-7.61662,119082
10.18634,-67.45935,119033
64.13548,-21.89541,118918
12.35275,121.06761,118807
38.75212,-121.28801,118788
23.83653,79.44134,118776
39.86804,-104.97192,118772
35.81251,139.6856,118731
29.65,91.1,118721
35.45139,2.90583,118687
35.70222,139.47556,118682
43.41667,24.61667,118675
44.05755,12.56528,118673
22.76843,-102.58141,118562
14.06467,100.64578,118551
19.67203,78.5359,118526
-6.11889,106.575,118439
51.93548,15.50643,118433
-23.895,-46.42528,118410
-29.31667,27.48333,118355
18.29692,83.89732,118299
30.08605,-94.10185,118296
46.76644,36.79872,118284
-3.21799,40.11692,118265
17.40577,78.55911,118259
-3.31687,17.38063,118211
6.8905,79.9015,118179
20.3878,-99.99605,118173
40.45535,-3.46973,118162
11.52147,13.68826,118121
7.84036,4.48557,118089
21.75482,70.62347,118068
40.60843,-75.49018,118032
23.31072,116.16869,118023
22.81731,70.8377,118022
3.90089,-76.29783,118004
55.65625,37.48496,118000
13.8196,100.04427,117927
48.61667,22.3,117878
23.8507,72.12963,117863
52.51559,13.45482,117829
8.98333,1.13333,117811
50.01381,20.98698,117799
-3.99313,-79.20422,117796
8.88333,11.36667,117757
3.25651,19.77234,117639
56.2694,90.4993,117634
40.12175,116.64783,117623
53.43012,-1.35678,117618
34.68333,135.7,117601
19.26722,-103.73778,117600
9.43889,-64.47278,117596
3.3285,99.1625,117530
33.63059,-112.33322,117517
18.42939,-72.86297,117504
5.53528,-73.36778,117479
53.55021,8.57673,117446
-53.15483,-70.91129,117430
37.97476,-87.55585,117429
55.73333,24.35,117395
51.58774,-2.99835,117326
22.03501,96.45683,117303
-6.97038,109.64794,117249
38.41667,141.3,117233
42.77139,129.42333,117185
30.703,76.22106,117137
8.92416,-67.42929,117132
51.17983,7.1925,117118
38.5244,-8.8882,117110
43.89139,20.34972,117072
4.9547,9.9404,117063
32.44874,-99.73314,117063
10.05692,-12.86576,117062
36.69667,118.47972,117056
22.16917,71.66671,117053
22.72394,88.34563,117014
-25.44472,-49.1925,117000
35.43583,7.14333,117000
33.15067,-96.82361,116989
34.05,131.56667,116925
39.09112,-94.41551,116830
40.98472,37.87889,116788
46.516,6.63282,116751
33.96095,-83.37794,116714
51.20892,3.22424,116709
-12.78444,-38.40389,116662
26.06758,83.18364,116644
42.4584,14.20283,116596
29.14309,71.25976,116579
-21.55139,-45.43028,116571
45.01556,78.37389,116558
37.76922,-3.79028,116557
-15.8422,-70.0199,116552
40.43547,-3.7317,116531
37.35411,-121.95524,116468
13.10129,77.59626,116447
23.11037,113.4418,116307
47.95539,21.71671,116298
52.48388,13.3477,116286
49.28333,120.73333,116284
39.80172,-89.64371,116250
44.22333,42.05778,116224
36.13326,-5.45051,116209
16.43171,80.9963,116161
6.74972,125.35722,116122
34.88333,136.93333,116119
-11.86417,-55.5025,116013
48.46893,38.81669,116000
55.73333,37.66667,116000
55.86647,38.4438,115979
52.46667,13.35,115976
25.78953,55.9432,115949
38.10409,-122.25664,115942
48.53426,35.87098,115932
14.48369,120.89878,115932
34.53611,-117.29116,115903
19.19251,-99.02317,115895
37.36667,118.01667,115893
52.0575,4.49306,115845
6.88297,79.90708,115826
43.54594,-80.25599,115760
52.62366,38.50169,115688
40.23604,-3.76752,115611
-6.4846,110.7083,115537
55.64528,37.33583,115536
22.78498,88.32586,115504
5.83523,7.35989,115499
27.68806,111.42944,115399
19.51194,-98.88293,115378
37.19723,122.05228,115370
-23.35,43.66667,115319
37.27442,9.87391,115268
-22.23,-45.93639,115201
26.79446,82.73285,115115
17.61306,121.72694,115105
40.69365,-89.58899,115007
36.75635,66.8972,114883
36.71667,117.5,114858
47.75,26.66667,114783
37.59378,61.83031,114680
49.28297,-122.75262,114565
9.59995,105.97193,114453
-45.87416,170.50361,114347
21.49266,86.93348,114321
42.73253,-84.55553,114297
-6.28417,107.81056,114290
13.98333,108,114225
44.22976,-76.48098,114195
30.05,121.14944,114177
45.69601,9.66721,114162
-6.40278,106.77444,114069
14.41494,77.71995,114050
37.93262,41.94025,114034
39.73919,39.49015,114027
10.38542,-9.30568,114009
-34.67907,-58.47263,114000
55.68432,37.44654,114000
37.1075,79.93548,114000
42.27756,-83.74088,113934
33.8,2.86514,113872
-22.88583,-48.445,113862
30.5309,75.87949,113840
8.14911,4.72074,113830
58.19807,68.25457,113800
20.73807,78.59671,113759
22.99376,114.71311,113631
-12.38333,16.93333,113624
45.11711,124.85676,113611
24.68413,113.59839,113609
-23.5275,-46.9025,113605
9.30722,123.30261,113541
47.52978,19.08068,113531
50.96545,6.95314,113487
35.11667,138.91667,113479
34.06862,-118.02757,113475
50.30582,18.9742,113430
33.21484,-97.13307,113383
-13.13667,28.41661,113365
14.93152,-23.51254,113364
28.12559,75.39797,113193
43.80306,143.89083,113137
50.7236,-3.52751,113118
40.71754,-89.58426,113004
55.92497,37.97218,113000
36.54375,31.99982,112969
23.12389,-82.30028,112964
50.76871,0.28453,112906
30.03333,72.35,112840
45.33333,122.78333,112819
17.68589,73.99333,112793
49.44313,1.09932,112787
24.77985,102.57548,112644
28.45302,78.78295,112635
61.09979,72.60349,112632
48.49144,9.20427,112627
27.34089,117.4831,112585
37.87159,-122.27275,112580
-7.4664,112.4338,112557
47.8,22.88333,112490
40.23384,-111.65853,112488
19.8,105.76667,112473
47.26266,11.39454,112467
42.53306,124.04028,112462
30.73333,72.65,112426
9.04183,-69.74206,112286
23.60612,89.84064,112187
13.80722,-89.17917,112158
26.65738,84.91922,112144
23.63556,86.16712,112141
52.0495,29.2456,112137
10.38128,78.82141,112118
18.34928,-99.53936,112106
10.66781,-63.25849,112082
28.199,76.6183,112079
11.66667,92.75,112050
4.80293,8.25341,112033
49.47593,10.98856,112025
29.82739,106.43645,112019
9.17682,105.15242,111894
-23.71056,-46.41333,111888
33.57175,36.4027,111864
-7.76667,35.7,111820
52.5125,6.09444,111805
53.0959,49.9462,111800
33.94001,-118.13257,111772
37.106,58.50955,111752
17.14054,79.62045,111729
7.2955,80.6356,111701
23.04553,88.83084,111693
48.90485,38.44207,111600
-20.66028,-43.78611,111596
24.91422,79.58781,111594
55.88333,26.53333,111564
-22.46889,-44.44667,111514
31.9364,49.3039,111510
-6.93889,107.75278,111476
22.86416,88.63701,111475
-7.47056,110.21778,111461
47.75,7.33333,111430
-36.61667,-64.28333,111424
5.62611,10.25421,111320
-25.59306,-49.41028,111302
41.38022,2.17319,111290
21.25722,77.50861,111278
31.99735,-102.07791,111147
23.4067,88.36861,111123
6.85783,7.39577,111017
12.87695,10.45536,111014
32.85231,120.30947,110988
18.23454,75.69275,110983
-23.11694,-46.55028,110968
-23.21139,-46.82833,110936
35.22257,-97.43948,110925
35.25,136.25,110925
22.18659,112.30424,110921
40.3875,36.08111,110884
37.47257,49.4593,110826
12.45347,10.04115,110753
19.11695,-104.34214,110735
29.71877,120.24233,110721
42.69764,2.89541,110706
39.09556,-94.35523,110675
49.18585,-0.35912,110624
20.46504,94.8712,110553
-26.49884,31.38004,110537
41.64928,-0.90757,110520
26.25996,82.07314,110368
41.55815,-73.0515,110366
-37.68611,176.16667,110338
36.4,139.33333,110219
-6.13139,106.37972,110182
46.83156,29.47769,110175
-25.47448,30.97033,110159
-6.48556,106.88194,110155
-8.88202,-36.50216,110085
33.88146,10.0982,110075
36.84032,115.71183,110046
32.05114,44.44017,110000
-25.44278,31.99528,110000
63.19309,75.43728,110000
51.2372,-2.6266,110000
-20.29806,57.47833,110000
32.46739,14.56874,109972
35.99472,119.3975,109968
47.13975,39.75181,109962
33.64113,-117.91867,109960
36.42472,114.20472,109955
47.4565,126.95368,109881
12.79163,78.71644,109873
46.90618,19.69128,109847
56.60056,84.88639,109844
-13.31278,35.24056,109839
23.11444,113.84722,109733
11.13417,2.93861,109701
33.96168,-118.35313,109673
-22.87278,-42.34306,109637
46.98043,128.04497,109636
-21.13778,-48.97278,109612
22.7583,121.1444,109584
42.99564,-71.45479,109565
45.36088,130.78679,109561
21.98333,-99.01667,109504
55.39485,43.83992,109479
-23.94299,31.14107,109468
50.24413,127.49016,109427
51.88921,0.90421,109414
27.31667,103.71667,109400
22.75357,77.72249,109358
35.19321,-6.15572,109294
6.97198,3.99938,109261
56.3,38.13333,109252
-3.56694,-80.45153,109223
-17.84194,25.85425,109203
-0.71933,8.78151,109163
-34.61772,-68.33007,109163
45.98333,126.6,109104
12.92559,-85.91747,109089
36.40263,136.45088,109045
54.6567,86.1737,109023
31.16611,112.58306,108883
-23.32167,-46.72694,108858
35.95225,139.68502,108833
44.53333,125.7,108818
48.83333,2.25,108782
51.76109,18.09102,108759
35.84562,-86.39027,108755
35.00174,-5.90534,108753
-12.97395,40.51775,108737
26.02301,76.34408,108612
6.7,6.33333,108608
26.81248,87.28355,108600
13.5503,78.50288,108593
-9.23333,33.61667,108558
38.95171,-92.33407,108500
36.02525,-115.24194,108481
22.95387,88.40098,108474
7.0682,-73.16981,108466
14.4843,-4.18296,108456
36.13068,68.70829,108449
8.5711,81.2335,108420
16.68808,121.5487,108414
51.55,0.16667,108368
24.3643,56.74681,108274
48.48333,124.83333,108253
51.71472,94.45338,108240
-22.88717,-42.02622,108239
54.48147,53.47103,108200
42.03725,-88.28119,108188
16.81304,81.52874,108167
-8.2325,114.35755,108166
12.45389,4.1975,108164
35.53917,106.68611,108156
14.2814,121.4161,108145
-32.27682,115.72978,108022
12.7,28.43333,108008
31.37762,120.95431,107986
17.70217,33.98638,107930
31.91102,120.26302,107918
9.29414,105.72776,107911
26.51667,88.73333,107832
49.45,117.7,107828
35.31667,137.13333,107818
51.45342,6.6326,107816
42.33669,-7.86407,107742
-10.88528,-61.95167,107697
27.96585,-82.8001,107685
40.35222,27.97667,107631
30.0362,47.91951,107620
5.3991,100.36382,107591
22.77019,112.95776,107589
45.1,24.36667,107558
40.54746,-3.64197,107514
-22.35694,-47.38417,107463
54.19438,16.17222,107450
-23.52806,-46.34472,107432
25.01881,90.01751,107419
55.09681,36.61006,107392
-8.11806,-35.29139,107383
-3.66393,33.42118,107362
50.35357,7.57883,107319
50.87481,8.02431,107242
59.61617,16.55276,107194
25.94204,-80.2456,107167
27.68333,84.43333,107157
23.84944,57.43861,107143
45.54672,11.5475,107129
41.15612,1.10687,107118
35.51965,137.82074,107111
-4.33111,20.58638,107093
-23.55083,-51.46083,107085
18.66667,105.66667,107082
51.11303,-0.18312,107061
42.88333,20.86667,107045
52.56667,-1.81667,107030
33.82404,-6.06627,106991
46.30778,44.25583,106971
18.94291,96.43408,106945
8.54665,-71.24087,106915
29.9,31.25,106841
10.60383,-67.03034,106822
24.92271,102.48496,106795
44.02163,-92.4699,106769
12.68095,101.25798,106737
24.88963,74.62403,106710
38.25445,-104.60914,106595
36.2,139.28333,106595
40.20564,-8.41955,106582
42.63342,-71.31617,106519
-6.26111,107.15278,106479
34.22573,-77.94471,106476
39.80276,-105.08748,106433
47.33072,123.17816,106384
37.6525,127.3075,106358
30.28757,112.22979,106347
9.98333,10.93333,106322
50.4669,4.86746,106284
15.43342,76.5293,106250
51.20301,58.32665,106186
50.9856,7.13298,106184
53.75,-2.48333,106154
-41.43876,147.13467,106153
39.83665,-105.0372,106114
-29.7175,-52.42583,106113
34.06862,-117.93895,106098
51.21006,16.1619,106033
31.66926,34.57149,105995
46.1351,-60.1831,105968
42.06779,48.28987,105965
32.93917,119.83417,105918
28.25436,77.85436,105909
6.95508,126.21655,105908
-22.81639,-45.1925,105880
-6.64528,108.41028,105845
47.63333,26.25,105796
35.79639,7.39278,105765
11.6765,10.1948,105687
23.91566,120.66387,105682
36.43417,119.1925,105665
5.0268,118.327,105622
31.30782,30.29901,105599
45.49818,-122.43148,105594
46.87719,-96.7898,105549
33.90224,-118.08173,105549
10.76695,75.92523,105512
14.6753,120.9389,105510
23.18126,-102.87136,105488
10.29644,-67.71813,105486
24.0524,90.9764,105457
35.07706,117.15176,105456
36.66655,3.09606,105402
48.68439,6.18496,105334
33.15809,-117.35059,105328
38.24936,-122.03997,105321
-31.89756,26.87533,105309
20.81717,105.33759,105260
45.20091,33.36655,105223
16.88917,42.55111,105198
42.3751,-71.10561,105162
45.7,27.18333,105112
-19.39111,-40.07222,105075
-7.19111,-48.20722,105019
30.37205,75.54537,105016
34.1389,-118.35341,105000
53.8579,27.4374,105000
40.41667,-3.65,104923
39.74025,116.32693,104904
35.9975,45.8853,104799
53.54051,-2.1183,104782
23.70944,120.54333,104723
50.92878,11.5899,104712
50.88029,12.08187,104659
19.15516,73.26553,104636
29.97421,48.47309,104569
33.91371,-98.49339,104553
-7.7625,110.43167,104527
43.34333,17.80806,104518
35.95569,-80.00532,104371
47.78333,67.76667,104357
32.5045,130.60066,104341
-37.32167,-59.13316,104325
-33.4443,-70.72552,104316
39.39528,121.96694,104277
30.4692,70.96714,104217
8.75225,38.97846,104215
9.55111,1.18611,104207
45.78329,-108.50069,104170
21.45713,110.76591,104168
48.23331,38.21137,104101
44.51916,-88.01983,104057
25.52699,-103.2285,104024
6.72972,-3.49639,104020
34.16297,132.22,104004
55.78677,37.80165,104000
34.08049,74.70871,104000
53.99,86.6621,104000
-27.65036,27.23488,103992
44.31667,126.8,103988
17.59278,33.95917,103941
51.31903,-0.55893,103932
-4.19834,12.66664,103894
29.86313,77.89126,103894
27.09918,84.09003,103855
24.355,102.54222,103829
52.54525,13.56983,103768
6.15164,6.84459,103733
12.73647,77.83264,103724
40.60967,-111.9391,103712
37.93576,-122.34775,103701
4.1748,73.50888,103693
21.35064,-98.2257,103610
33.59744,69.22592,103601
43.34116,52.86192,103598
31.21452,31.35798,103596
28.30415,74.96718,103533
23.45834,75.41759,103501
27.9378,-82.28592,103483
-3.43447,104.23056,103470
33.55391,-117.21392,103466
27.91928,-110.89755,103449
16.82481,100.25858,103427
16.31265,-91.98107,103403
35.39056,139.30778,103401
38.75657,-9.25451,103399
34.18084,-118.30897,103340
34.86667,137.05,103337
10.25369,105.9722,103314
60.01375,30.39471,103304
38.49533,27.6997,103292
51.9,-2.08333,103249
-19.7625,-44.31389,103206
28.03446,-80.58866,103190
14.305,-90.785,103165
56.34,30.54517,103149
29.21399,78.95693,103138
25.58052,83.58058,103095
25.41853,86.13389,103060
7.49748,5.23041,103054
52.15077,9.95112,103052
47.97898,-122.20208,103019
2.1,99.83333,103009
55.81353,37.71617,103000
48.66961,33.11593,103000
28.19013,-105.47012,102969
31.33176,37.34282,102903
17.95032,-76.88215,102861
20.21238,-75.99843,102826
56.01722,37.86667,102816
32.29667,72.3525,102793
8.85299,5.41641,102779
3.7755,98.6832,102707
11.58528,122.75111,102688
46.91667,26.33333,102688
49.59099,11.00783,102675
51.73575,0.46958,102671
53.45,-2.73333,102555
40.51872,-74.4121,102548
-14.91717,13.4925,102541
9.1429,18.3923,102528
26.69286,77.87968,102462
32.44583,74.11594,102444
-34.98279,-71.23943,102438
43.01253,-83.68746,102434
19.22207,-70.52956,102426
24.17687,89.5988,102420
52.2546,20.90844,102393
20.08363,-98.36332,102383
38.00492,-121.80579,102372
44.63194,22.65611,102346
15.40927,73.78869,102345
28.31925,109.73346,102332
43.3595,132.18887,102300
-21.28861,-50.34,102277
